EAN,PRODUTO,REFERENCIA,DESCRICAO,COR,TAMANHO,ESTOQUE,LOCALIZADOR
9000005120988,538537,131003776,T-SHIRT CROPPED LISA SATIN C/ DOBRÃO,ROSA,GG,7,05 15 03
9000005120933,538539,131003776,T-SHIRT CROPPED LISA SATIN C/ DOBRÃO,ROXO,P,1,05 15 03
9000005077572,534943,132001436,VESTIDO LONGO SHITAKE C/ MANGA SINO,ESTAMPADO,P,42,05 15 02
9000005077589,534944,132001436,VESTIDO LONGO SHITAKE C/ MANGA SINO,ESTAMPADO,M,18,05 15 02
9000005077596,534945,132001436,VESTIDO LONGO SHITAKE C/ MANGA SINO,ESTAMPADO,G,23,05 15 02
9000005077602,534946,132001436,VESTIDO LONGO SHITAKE C/ MANGA SINO,ESTAMPADO,GG,18,05 15 02
9000005109990,537651,132001429,VESTIDO CURTO LISO FLOW MANGA LONGA,AZUL,P,9,05 14 06
9000005110002,537656,132001429,VESTIDO CURTO LISO FLOW MANGA LONGA,ROXO,P,12,05 14 06
9000005080923,535229,132001438,T-DRESS LISO EM CREPE C/ DET. DE VIÉS COSTA,AZUL MARINHO,P,16,05 14 06
9000005080947,535231,132001438,T-DRESS LISO EM CREPE C/ DET. DE VIÉS COSTA,AZUL MARINHO,G,4,05 14 06
9000005080954,535232,132001438,T-DRESS LISO EM CREPE C/ DET. DE VIÉS COSTA,AZUL MARINHO,GG,8,05 14 06
9000005118701,538315,132001438,T-DRESS LISO EM CREPE C/ DET. DE VIÉS COSTA,ROSA,G,5,05 14 06
9000005092650,536079,131003732,T-SHIRT ALFAIATARIA LISA C/ DOBRÃO MANGA,AZUL,M,6,05 14 05
9000005092667,536084,131003732,T-SHIRT ALFAIATARIA LISA C/ DOBRÃO MANGA,MOSTARDA,M,2,05 14 05
9000005092674,536089,131003732,T-SHIRT ALFAIATARIA LISA C/ DOBRÃO MANGA,PRETO,M,9,05 14 05
9000005089513,535817,131003754,REGATA CROPPED DOBBY C/ FENDA FRENTE,PRETO,M,21,05 14 05
9000005089537,535818,131003754,REGATA CROPPED DOBBY C/ FENDA FRENTE,PRETO,G,5,05 14 05
9000005089520,535821,131003754,REGATA CROPPED DOBBY C/ FENDA FRENTE,VERDE,M,17,05 14 05
9000005089544,535822,131003754,REGATA CROPPED DOBBY C/ FENDA FRENTE,VERDE,G,5,05 14 05
9000005105770,537241,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,LARANJA,P,13,05 14 04
9000005105787,537242,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,LARANJA,M,23,05 14 04
9000005105794,537243,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,LARANJA,G,16,05 14 04
9000005105800,537244,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,LARANJA,GG,6,05 14 04
9000005105169,537176,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,PRETO,P,39,05 14 04
9000005105176,537177,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,PRETO,M,11,05 14 04
9000005105183,537178,137000626,MACACÃO LISO ALFAIATARIA C/ PENCE FRENTE,PRETO,G,16,05 14 04
9000005052012,532855,135000990,SHORT SAIA SEIVA C/ BOTÕES,ESTAMPADO,36,4,05 13 06
9000005052029,532856,135000990,SHORT SAIA SEIVA C/ BOTÕES,ESTAMPADO,38,35,05 13 06
9000005052036,532857,135000990,SHORT SAIA SEIVA C/ BOTÕES,ESTAMPADO,40,21,05 13 06
9000005052043,532858,135000990,SHORT SAIA SEIVA C/ BOTÕES,ESTAMPADO,42,13,05 13 06
9000005061427,533645,135000995,SHORT SAIA FLORAL GRÁFICO C/ BOTÕES,ESTAMPADO,38,4,05 13 05
9000005061434,533646,135000995,SHORT SAIA FLORAL GRÁFICO C/ BOTÕES,ESTAMPADO,40,26,05 13 05
9000005061441,533647,135000995,SHORT SAIA FLORAL GRÁFICO C/ BOTÕES,ESTAMPADO,42,36,05 13 05
9000005150817,540991,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,AMARELO,P,25,05 13 04
9000005150824,540992,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,AMARELO,M,25,05 13 04
9000005150831,540993,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,AMARELO,G,6,05 13 04
9000005150848,540994,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,AMARELO,GG,2,05 13 04
9000005095682,536336,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,BEGE ESCURO,P,9,05 13 04
9000005095699,536337,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,BEGE ESCURO,M,62,05 13 04
9000005095705,536338,131003785,T-SHIRT CROPPED LISA EM LINHO ABOTOAMENTO MANGA,BEGE ESCURO,G,23,05 13 04
9000005134794,539832,131003744,CAMISA CROPPED GIRALDA C/ BOLSO FRENTE,AZUL,GG,2,05 13 03
9000005053538,533007,131003744,CAMISA CROPPED GIRALDA C/ BOLSO FRENTE,BEGE,P,5,05 13 03
9000005098331,536555,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,BEGE,38,6,05 13 02
9000005098348,536561,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,MOSTARDA,38,3,05 13 02
9000005098379,536562,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,MOSTARDA,40,6,05 13 02
9000005098409,536563,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,MOSTARDA,42,4,05 13 02
9000005132783,539631,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,OCRE,38,17,05 13 02
9000005132790,539632,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,OCRE,40,2,05 13 02
9000005132806,539633,135001003,BERMUDA LISA EM CREPE COM CINTO DE ELÁSTICO,OCRE,42,3,05 13 02
9000005046707,532483,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,BEGE,P,1,05 12 06
9000005046714,532484,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,BEGE,M,17,05 12 06
9000005046721,532485,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,BEGE,G,3,05 12 06
9000005046738,532486,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,BEGE,GG,1,05 12 06
9000005134060,539759,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,MOSTARDA,P,4,05 12 06
9000005134084,539760,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,MOSTARDA,M,40,05 12 06
9000005134107,539761,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,MOSTARDA,G,10,05 12 06
9000005134077,539764,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,OCRE,P,18,05 12 06
9000005134091,539765,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,OCRE,M,7,05 12 06
9000005134114,539766,131003730,T-SHIRT LISA EM CREPE C/ MANGA PESPONTADA,OCRE,G,1,05 12 06
9000005053927,533046,131003746,TOP XADREZ CHECK C/ RECORTE COSTAS,MARROM,PP,1,05 12 04
9000005053934,533047,131003746,TOP XADREZ CHECK C/ RECORTE COSTAS,MARROM,P,28,05 12 04
9000005053941,533048,131003746,TOP XADREZ CHECK C/ RECORTE COSTAS,MARROM,M,4,05 12 04
9000005053958,533049,131003746,TOP XADREZ CHECK C/ RECORTE COSTAS,MARROM,G,9,05 12 04
9000005096528,536405,131003795,CAMISA FOLHA SENSORIAL C/ DETALHE DE VIVO,ESTAMPADO,P,37,05 12 03
9000005096535,536406,131003795,CAMISA FOLHA SENSORIAL C/ DETALHE DE VIVO,ESTAMPADO,M,22,05 12 03
9000005096542,536407,131003795,CAMISA FOLHA SENSORIAL C/ DETALHE DE VIVO,ESTAMPADO,G,25,05 12 03
9000005096559,536408,131003795,CAMISA FOLHA SENSORIAL C/ DETALHE DE VIVO,ESTAMPADO,GG,28,05 12 03
9000005084976,535490,133000847,CALÇA ALFAIATARIA PERNA RETA C/ DET. PESPONTO,VINHO,38,7,05 12 02
9000005053736,533027,136000423,BLAZER CROPPED XADREZ CHECK,MARROM,P,21,05 11 06
9000005053743,533028,136000423,BLAZER CROPPED XADREZ CHECK,MARROM,M,7,05 11 06
9000005053750,533029,136000423,BLAZER CROPPED XADREZ CHECK,MARROM,G,14,05 11 06
9000005053767,533030,136000423,BLAZER CROPPED XADREZ CHECK,MARROM,GG,21,05 11 06
9000005105374,537197,136000429,SOBREPOSIÇÃO ANIMAL ARBÓREO C/ AMARRAÇÃO,ESTAMPADO,U,113,05 11 05
9000005065234,533950,131003759,BLUSA MANGA LONGA LISTRA FÓSSIL,ESTAMPADO,P,20,05 11 04
9000005065241,533951,131003759,BLUSA MANGA LONGA LISTRA FÓSSIL,ESTAMPADO,M,7,05 11 04
9000005065258,533952,131003759,BLUSA MANGA LONGA LISTRA FÓSSIL,ESTAMPADO,G,8,05 11 04
9000005065265,533953,131003759,BLUSA MANGA LONGA LISTRA FÓSSIL,ESTAMPADO,GG,13,05 11 04
9000005068822,534214,113000908,CALÇA JEANS MOM FIT C/ RECORTES,JEANS,38,32,05 11 03
9000005068839,534215,113000908,CALÇA JEANS MOM FIT C/ RECORTES,JEANS,40,23,05 11 03
9000005068846,534216,113000908,CALÇA JEANS MOM FIT C/ RECORTES,JEANS,42,19,05 11 03
9000005093015,536117,132001443,VESTIDO CHEMISE XADREZ C/ CINTO,AZUL PETRÓLEO,P,16,05 10 06
9000005074793,534774,121001858,T-SHIRT DE MALHA FLOR DO HORIZONTE,ESTAMPADO,P,21,05 10 05
9000005074809,534775,121001858,T-SHIRT DE MALHA FLOR DO HORIZONTE,ESTAMPADO,M,19,05 10 05
9000005074816,534776,121001858,T-SHIRT DE MALHA FLOR DO HORIZONTE,ESTAMPADO,G,15,05 10 05
9000005074823,534777,121001858,T-SHIRT DE MALHA FLOR DO HORIZONTE,ESTAMPADO,GG,30,05 10 05
9000005121343,538576,131003731,BLUSA CAVA VERÃO LISA EM CREPE C/ PREGA FRENTE,PRETO,P,1,05 10 05
9000005121350,538577,131003731,BLUSA CAVA VERÃO LISA EM CREPE C/ PREGA FRENTE,PRETO,M,12,05 10 05
9000005121367,538578,131003731,BLUSA CAVA VERÃO LISA EM CREPE C/ PREGA FRENTE,PRETO,G,1,05 10 05
9000005052081,532862,131003735,MAXI CAMISA SEIVA,ESTAMPADO,P,31,05 10 04
9000005052098,532863,131003735,MAXI CAMISA SEIVA,ESTAMPADO,M,24,05 10 04
9000005052104,532864,131003735,MAXI CAMISA SEIVA,ESTAMPADO,G,14,05 10 04
9000005052111,532865,131003735,MAXI CAMISA SEIVA,ESTAMPADO,GG,23,05 10 04
9000005097020,536455,136000425,COLETE LISO DOBBY C/ ELÁSTICO NA CINTURA,VERDE,M,5,05 10 03
9000005054009,533054,135000991,SHORT SAIA XADREZ CHECK,MARROM,38,15,05 09 06
9000005054016,533055,135000991,SHORT SAIA XADREZ CHECK,MARROM,40,7,05 09 06
9000005054023,533056,135000991,SHORT SAIA XADREZ CHECK,MARROM,42,10,05 09 06
9000005071624,534476,132001428,VESTIDO MIDI FLOW C/ CINTO DE CORRENTE,CINZA,P,19,05 09 05
9000005071631,534477,132001428,VESTIDO MIDI FLOW C/ CINTO DE CORRENTE,CINZA,M,2,05 09 05
9000005071648,534478,132001428,VESTIDO MIDI FLOW C/ CINTO DE CORRENTE,CINZA,G,5,05 09 05
9000005071655,534479,132001428,VESTIDO MIDI FLOW C/ CINTO DE CORRENTE,CINZA,GG,6,05 09 05
9000005070962,534410,132001426,VESTIDO LONGO FOLHA SENSORIAL MANGA LONGA,ESTAMPADO,P,30,05 09 04
9000005070979,534411,132001426,VESTIDO LONGO FOLHA SENSORIAL MANGA LONGA,ESTAMPADO,M,8,05 09 04
9000005070986,534412,132001426,VESTIDO LONGO FOLHA SENSORIAL MANGA LONGA,ESTAMPADO,G,3,05 09 04
9000005070993,534413,132001426,VESTIDO LONGO FOLHA SENSORIAL MANGA LONGA,ESTAMPADO,GG,10,05 09 04
9000005061601,533663,137000624,MACACÃO LISO MANGA AMPLA COM ZÍPER COSTA,LARANJA,P,19,05 09 03
9000005119913,538437,137000624,MACACÃO LISO MANGA AMPLA COM ZÍPER COSTA,ROSA,P,12,05 09 03
9000005119920,538438,137000624,MACACÃO LISO MANGA AMPLA COM ZÍPER COSTA,ROSA,M,12,05 09 03
9000005119937,538439,137000624,MACACÃO LISO MANGA AMPLA COM ZÍPER COSTA,ROSA,G,11,05 09 03
9000005130048,539357,133000849,CALÇA PERNA RETA C/ BOLSO CARGO,BEGE,42,1,05 08 06
9000005096962,536449,134000754,SAIA LÁPIS FOLHA SENSORIAL C/ FENDA LATERAL,ESTAMPADO,38,30,05 08 04
9000005096979,536450,134000754,SAIA LÁPIS FOLHA SENSORIAL C/ FENDA LATERAL,ESTAMPADO,40,6,05 08 04
9000005096986,536451,134000754,SAIA LÁPIS FOLHA SENSORIAL C/ FENDA LATERAL,ESTAMPADO,42,7,05 08 04
9000005125600,538954,137000631,MACACÃO ALFAIATARIA COM PALA BORDADA,AZUL MARINHO,GG,4,05 08 03
9000005125556,538956,137000631,MACACÃO ALFAIATARIA COM PALA BORDADA,OCRE,P,24,05 08 03
9000005125570,538957,137000631,MACACÃO ALFAIATARIA COM PALA BORDADA,OCRE,M,3,05 08 03
9000005125594,538958,137000631,MACACÃO ALFAIATARIA COM PALA BORDADA,OCRE,G,7,05 08 03
9000005125617,538959,137000631,MACACÃO ALFAIATARIA COM PALA BORDADA,OCRE,GG,8,05 08 03
9000005053859,533039,132001408,VESTIDO CURTO XADREZ CHECK,MARROM,PP,7,05 07 06
9000005053866,533040,132001408,VESTIDO CURTO XADREZ CHECK,MARROM,P,42,05 07 06
9000005053873,533041,132001408,VESTIDO CURTO XADREZ CHECK,MARROM,M,27,05 07 06
9000005053880,533042,132001408,VESTIDO CURTO XADREZ CHECK,MARROM,G,27,05 07 06
9000005107743,537432,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,AZUL MARINHO,P,11,05 07 05
9000005107767,537433,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,AZUL MARINHO,M,30,05 07 05
9000005107781,537434,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,AZUL MARINHO,G,17,05 07 05
9000005107804,537435,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,AZUL MARINHO,GG,7,05 07 05
9000005107750,537437,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,VERDE,P,9,05 07 05
9000005107774,537438,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,VERDE,M,32,05 07 05
9000005107798,537439,122001215,VESTIDO DE MALHA REGATÃO C/ FENDA LATERAL,VERDE,G,15,05 07 05
9000005134817,539834,132001409,VESTIDO LONGUETE CHAMISE GOLA PADRE,AZUL,P,6,05 07 03
9000005134824,539835,132001409,VESTIDO LONGUETE CHAMISE GOLA PADRE,AZUL,M,8,05 07 03
9000005134848,539837,132001409,VESTIDO LONGUETE CHAMISE GOLA PADRE,AZUL,GG,3,05 07 03
9000005054085,533062,132001409,VESTIDO LONGUETE CHAMISE GOLA PADRE,BEGE,P,10,05 07 03
9000005054092,533063,132001409,VESTIDO LONGUETE CHAMISE GOLA PADRE,BEGE,M,3,05 07 03
9000005051633,532827,132001403,VESTIDO LONGO SEIVA C/ ABERTURA LATERAL,ESTAMPADO,P,29,05 06 06
9000005051640,532828,132001403,VESTIDO LONGO SEIVA C/ ABERTURA LATERAL,ESTAMPADO,M,17,05 06 06
9000005051657,532829,132001403,VESTIDO LONGO SEIVA C/ ABERTURA LATERAL,ESTAMPADO,G,14,05 06 06
9000005073543,534649,131003770,T-SHIRT QUARTZO AZUL,ESTAMPADO,P,40,05 06 04
9000005073550,534650,131003770,T-SHIRT QUARTZO AZUL,ESTAMPADO,M,19,05 06 04
9000005073567,534651,131003770,T-SHIRT QUARTZO AZUL,ESTAMPADO,G,22,05 06 04
9000005073574,534652,131003770,T-SHIRT QUARTZO AZUL,ESTAMPADO,GG,38,05 06 04
9000005073581,534653,131003770,T-SHIRT QUARTZO AZUL,ESTAMPADO,XG,4,05 06 04
9000005133612,539714,132001404,T-DRESS LISO EM CREPE,MOSTARDA,P,7,05 06 03
9000005133629,539715,132001404,T-DRESS LISO EM CREPE,MOSTARDA,M,7,05 06 03
9000005133636,539716,132001404,T-DRESS LISO EM CREPE,MOSTARDA,G,9,05 06 03
9000005133643,539717,132001404,T-DRESS LISO EM CREPE,MOSTARDA,GG,12,05 06 03
9000005135043,539857,132001404,T-DRESS LISO EM CREPE,OCRE,P,15,05 06 03
9000005135050,539858,132001404,T-DRESS LISO EM CREPE,OCRE,M,6,05 06 03
9000005135067,539859,132001404,T-DRESS LISO EM CREPE,OCRE,G,11,05 06 03
9000005135074,539860,132001404,T-DRESS LISO EM CREPE,OCRE,GG,10,05 06 03
9000005136125,539933,131003745,CAMISA PARKA COM CINTO,AZUL,P,6,05 05 05
9000005136132,539934,131003745,CAMISA PARKA COM CINTO,AZUL,M,8,05 05 05
9000005136149,539935,131003745,CAMISA PARKA COM CINTO,AZUL,G,6,05 05 05
9000005136156,539936,131003745,CAMISA PARKA COM CINTO,AZUL,GG,9,05 05 05
9000005053668,533020,131003745,CAMISA PARKA COM CINTO,BEGE,P,6,05 05 05
9000005053675,533021,131003745,CAMISA PARKA COM CINTO,BEGE,M,9,05 05 05
9000005053682,533022,131003745,CAMISA PARKA COM CINTO,BEGE,G,3,05 05 05
9000005053699,533023,131003745,CAMISA PARKA COM CINTO,BEGE,GG,3,05 05 05
9000005097341,536475,131003796,BLUSA CROPPED MANCHA SENSORIAL C/ MANGA PREGUEADA,ESTAMPADO,P,18,05 05 04
9000005097372,536477,131003796,BLUSA CROPPED MANCHA SENSORIAL C/ MANGA PREGUEADA,ESTAMPADO,G,1,05 05 04
9000005097396,536478,131003796,BLUSA CROPPED MANCHA SENSORIAL C/ MANGA PREGUEADA,ESTAMPADO,GG,10,05 05 04
9000005110569,537708,131003740,T-SHIRT LISA EM CREPE C/ DET. DE TRANÇA NO DECOTE,AZUL,P,1,05 05 03
9000005110590,537709,131003740,T-SHIRT LISA EM CREPE C/ DET. DE TRANÇA NO DECOTE,AZUL,M,3,05 05 03
9000005110583,537718,131003740,T-SHIRT LISA EM CREPE C/ DET. DE TRANÇA NO DECOTE,ROSA,P,13,05 05 03
9000005110613,537704,131003740,T-SHIRT LISA EM CREPE C/ DET. DE TRANÇA NO DECOTE,ROSA,M,3,05 05 03
9000005097570,536502,131003797,BLUSA LISA EM CREPE BÁSICA,BEGE,GG,2,05 05 02
9000005134657,539818,131003797,BLUSA LISA EM CREPE BÁSICA,OCRE,M,1,05 05 02
9000005134671,539820,131003797,BLUSA LISA EM CREPE BÁSICA,OCRE,GG,5,05 05 02
9000005130314,539384,131003784,REGATA RUSTIC C/ TRANSPASSE,BEGE,GG,6,05 04 06
9000005077336,534919,131003772,BLUSA SHITAKE C/ TRANSPASSE E AMARRAÇÃO,ESTAMPADO,P,45,05 04 05
9000005077343,534920,131003772,BLUSA SHITAKE C/ TRANSPASSE E AMARRAÇÃO,ESTAMPADO,M,26,05 04 05
9000005077350,534921,131003772,BLUSA SHITAKE C/ TRANSPASSE E AMARRAÇÃO,ESTAMPADO,G,31,05 04 05
9000005077367,534922,131003772,BLUSA SHITAKE C/ TRANSPASSE E AMARRAÇÃO,ESTAMPADO,GG,37,05 04 05
9000005077374,534923,131003772,BLUSA SHITAKE C/ TRANSPASSE E AMARRAÇÃO,ESTAMPADO,XG,8,05 04 05
9000005111382,537782,131003779,BLUSA MANGA LONGA LISA EM CREPE C/ LASTEX OMBRO,NUDE,GG,11,05 04 03
9000005117568,538211,131003779,BLUSA MANGA LONGA LISA EM CREPE C/ LASTEX OMBRO,VINHO,P,4,05 04 03
9000005117599,538214,131003779,BLUSA MANGA LONGA LISA EM CREPE C/ LASTEX OMBRO,VINHO,GG,4,05 04 03
9000005051961,532850,133000828,CALÇA SEIVA C/ BOTÕES FRENTE,ESTAMPADO,38,29,05 03 06
9000005051978,532851,133000828,CALÇA SEIVA C/ BOTÕES FRENTE,ESTAMPADO,40,21,05 03 06
9000005051985,532852,133000828,CALÇA SEIVA C/ BOTÕES FRENTE,ESTAMPADO,42,18,05 03 06
9000005087908,535689,133000848,CALÇA CROPPED XADREX CHECK,CHOCOLATE,38,24,05 03 05
9000005087915,535690,133000848,CALÇA CROPPED XADREX CHECK,CHOCOLATE,40,7,05 03 05
9000005087922,535691,133000848,CALÇA CROPPED XADREX CHECK,CHOCOLATE,42,11,05 03 05
9000005099284,536642,131003798,T-SHIRT FOLHA SENSORIAL COM DETALHE DE VIÉS,ESTAMPADO,P,31,05 03 04
9000005099291,536643,131003798,T-SHIRT FOLHA SENSORIAL COM DETALHE DE VIÉS,ESTAMPADO,M,26,05 03 04
9000005099307,536644,131003798,T-SHIRT FOLHA SENSORIAL COM DETALHE DE VIÉS,ESTAMPADO,G,32,05 03 04
9000005099314,536645,131003798,T-SHIRT FOLHA SENSORIAL COM DETALHE DE VIÉS,ESTAMPADO,GG,36,05 03 04
9000005099321,536646,131003798,T-SHIRT FOLHA SENSORIAL COM DETALHE DE VIÉS,ESTAMPADO,XG,13,05 03 04
9000005096467,536399,132001447,VESTIDO CURTO FOLHA SENSORIAL C/ DET. DE VIVO,ESTAMPADO,P,23,05 03 03
9000005096474,536400,132001447,VESTIDO CURTO FOLHA SENSORIAL C/ DET. DE VIVO,ESTAMPADO,M,16,05 03 03
9000005096481,536401,132001447,VESTIDO CURTO FOLHA SENSORIAL C/ DET. DE VIVO,ESTAMPADO,G,18,05 03 03
9000005132639,539620,131003783,CAMISA MANGA LONGA XADREZ,AZUL PETRÓLEO,P,11,05 02 06
9000005132677,539622,131003783,CAMISA MANGA LONGA XADREZ,AZUL PETRÓLEO,G,5,05 02 06
9000005132691,539623,131003783,CAMISA MANGA LONGA XADREZ,AZUL PETRÓLEO,GG,7,05 02 06
9000005132660,539617,131003783,CAMISA MANGA LONGA XADREZ,ROSA,G,5,05 02 06
9000005132684,539618,131003783,CAMISA MANGA LONGA XADREZ,ROSA,GG,7,05 02 06
9000005069973,534329,131003764,T-SHIRT FOLHA SENSORIAL C/ ILHÓS,ESTAMPADO,P,45,05 02 05
9000005069980,534330,131003764,T-SHIRT FOLHA SENSORIAL C/ ILHÓS,ESTAMPADO,M,13,05 02 05
9000005069997,534331,131003764,T-SHIRT FOLHA SENSORIAL C/ ILHÓS,ESTAMPADO,G,7,05 02 05
9000005070009,534332,131003764,T-SHIRT FOLHA SENSORIAL C/ ILHÓS,ESTAMPADO,GG,21,05 02 05
9000005070016,534333,131003764,T-SHIRT FOLHA SENSORIAL C/ ILHÓS,ESTAMPADO,XG,2,05 02 05
9000005052173,532871,131003737,TOP SEIVA C/ PREGAS FRENTE,ESTAMPADO,PP,1,05 02 04
9000005052180,532872,131003737,TOP SEIVA C/ PREGAS FRENTE,ESTAMPADO,P,10,05 02 04
9000005052197,532873,131003737,TOP SEIVA C/ PREGAS FRENTE,ESTAMPADO,M,3,05 02 04
9000005052203,532874,131003737,TOP SEIVA C/ PREGAS FRENTE,ESTAMPADO,G,12,05 02 04
9000005052210,532875,131003737,TOP SEIVA C/ PREGAS FRENTE,ESTAMPADO,GG,18,05 02 04
9000005053606,533014,133000830,CALÇA EM VISCOSE COM MARTINGALE NO CÓS,BEGE,38,12,05 02 03
9000005052135,532867,131003736,T-SHIRT SEIVA,ESTAMPADO,P,47,05 01 05
9000005052142,532868,131003736,T-SHIRT SEIVA,ESTAMPADO,M,66,05 01 05
9000005052159,532869,131003736,T-SHIRT SEIVA,ESTAMPADO,G,27,05 01 05
9000005052166,532870,131003736,T-SHIRT SEIVA,ESTAMPADO,GG,24,05 01 05
9000005125518,538949,131003736,T-SHIRT SEIVA,ESTAMPADO,XG,8,05 01 05
9000005054580,533112,121001852,BLUSA CROPPED MALHA FUN C/ MANGA LONGA,BEGE,M,38,05 01 04
9000005054597,533113,121001852,BLUSA CROPPED MALHA FUN C/ MANGA LONGA,BEGE,G,29,05 01 04
9000005128519,539199,131003763,T-SHIRT RUSTIC C/ GOLA PADRE,AZUL,P,11,05 01 03
9000005128533,539201,131003763,T-SHIRT RUSTIC C/ GOLA PADRE,AZUL,G,2,05 01 03
9000005069188,534250,131003763,T-SHIRT RUSTIC C/ GOLA PADRE,BEGE,P,1,05 01 03
9000005069195,534251,131003763,T-SHIRT RUSTIC C/ GOLA PADRE,BEGE,M,9,05 01 03
9000005069201,534252,131003763,T-SHIRT RUSTIC C/ GOLA PADRE,BEGE,G,10,05 01 03
9000005069218,534253,131003763,T-SHIRT RUSTIC C/ GOLA PADRE,BEGE,GG,10,05 01 03
9000005065722,533999,137000625,MACAQUINHO MANGA LONGA ESTAMPA FILETE,ESTAMPADO,P,33,04 16 06
9000005065739,534000,137000625,MACAQUINHO MANGA LONGA ESTAMPA FILETE,ESTAMPADO,M,5,04 16 06
9000005065746,534001,137000625,MACAQUINHO MANGA LONGA ESTAMPA FILETE,ESTAMPADO,G,2,04 16 06
9000005065753,534002,137000625,MACAQUINHO MANGA LONGA ESTAMPA FILETE,ESTAMPADO,GG,9,04 16 06
9000005078579,535035,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,PRETO,P,22,04 16 05
9000005078586,535036,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,PRETO,M,7,04 16 05
9000005078593,535037,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,PRETO,G,4,04 16 05
9000005118152,538260,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,ROXO,P,8,04 16 05
9000005118169,538261,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,ROXO,M,5,04 16 05
9000005118176,538262,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,ROXO,G,2,04 16 05
9000005118183,538263,137000629,MACACÃO LISO SATIN C/ ABERTURA FRENTE,ROXO,GG,9,04 16 05
9000005065661,533993,133000836,CALÇA FILETE COM DET. DE AMARRAÇÃO CÓS,ESTAMPADO,38,35,04 16 04
9000005065678,533994,133000836,CALÇA FILETE COM DET. DE AMARRAÇÃO CÓS,ESTAMPADO,40,11,04 16 04
9000005065685,533995,133000836,CALÇA FILETE COM DET. DE AMARRAÇÃO CÓS,ESTAMPADO,42,13,04 16 04
9000005065692,533996,133000836,CALÇA FILETE COM DET. DE AMARRAÇÃO CÓS,ESTAMPADO,44,1,04 16 04
9000004972113,526457,113000900,CALÇA RELAX C/ PREGAS FRENTE,JEANS,38,31,04 16 03
9000004972120,526458,113000900,CALÇA RELAX C/ PREGAS FRENTE,JEANS,40,8,04 16 03
9000004972137,526459,113000900,CALÇA RELAX C/ PREGAS FRENTE,JEANS,42,15,04 16 03
9000005025740,530656,113000903,CALÇA JEANS WIDE LEG,JEANS,38,23,04 16 02
9000005025757,530657,113000903,CALÇA JEANS WIDE LEG,JEANS,40,14,04 16 02
9000005025764,530658,113000903,CALÇA JEANS WIDE LEG,JEANS,42,9,04 16 02
9000005106067,537270,131003760,T-SHIRT BICOLOR RUPESTRE C/ FLORAL FRENTE,ESTAMPADO,P,38,04 15 06
9000005106074,537271,131003760,T-SHIRT BICOLOR RUPESTRE C/ FLORAL FRENTE,ESTAMPADO,M,4,04 15 06
9000005106098,537273,131003760,T-SHIRT BICOLOR RUPESTRE C/ FLORAL FRENTE,ESTAMPADO,GG,17,04 15 06
